sis 0 p = 60600
sis 0 v = 0.184277
sis 0 i = -2.362216
sis 0 t = 0.013159
sis 0 p = 60550
sis 0 v = 0.178129
sis 0 i = -2.310276
sis 0 t = 0.012952
sis 0 p = 60500
sis 0 v = 0.181343
sis 0 i = -2.355291
sis 0 t = 0.012671
sis 0 p = 60450
sis 0 v = 0.177501
sis 0 i = -2.296425
sis 0 t = 0.013306
sis 0 p = 60400
sis 0 v = 0.177151
sis 0 i = -2.434933
sis 0 t = 0.012830
sis 0 p = 60350
sis 0 v = 0.181971
sis 0 i = -2.428008
sis 0 t = 0.013013
sis 0 p = 60300
sis 0 v = 0.179806
sis 0 i = -2.313739
sis 0 t = 0.013391
sis 0 p = 60250
sis 0 v = 0.183089
sis 0 i = -2.507649
sis 0 t = 0.012524
sis 0 p = 60200
sis 0 v = 0.182810
sis 0 i = -2.341440
sis 0 t = 0.013147
sis 0 p = 60150
sis 0 v = 0.178828
sis 0 i = -2.324127
sis 0 t = 0.012964
sis 0 p = 60100
sis 0 v = 0.182111
sis 0 i = -2.469560
sis 0 t = 0.012378
sis 0 p = 60050
sis 0 v = 0.178758
sis 0 i = -2.289500
sis 0 t = 0.013037
sis 0 p = 60000
sis 0 v = 0.179247
sis 0 i = -2.434933
sis 0 t = 0.012646
sis 0 p = 59950
sis 0 v = 0.181832
sis 0 i = -2.448784
sis 0 t = 0.012830
sis 0 p = 59900
sis 0 v = 0.179526
sis 0 i = -2.396843
sis 0 t = 0.013318
sis 0 p = 59850
sis 0 v = 0.184835
sis 0 i = -2.535351
sis 0 t = 0.012805
sis 0 p = 59800
sis 0 v = 0.181971
sis 0 i = -2.417620
sis 0 t = 0.013110
sis 0 p = 59750
sis 0 v = 0.181343
sis 0 i = -2.372604
sis 0 t = 0.013049
sis 0 p = 59700
sis 0 v = 0.182670
sis 0 i = -2.462635
sis 0 t = 0.012402
sis 0 p = 59650
sis 0 v = 0.177221
sis 0 i = -2.223708
sis 0 t = 0.013184
sis 0 p = 59600
sis 0 v = 0.180225
sis 0 i = -2.424545
sis 0 t = 0.012646
sis 0 p = 59550
sis 0 v = 0.180504
sis 0 i = -2.441858
sis 0 t = 0.012598
sis 0 p = 59500
sis 0 v = 0.180504
sis 0 i = -2.362216
sis 0 t = 0.013367
sis 0 p = 59450
sis 0 v = 0.182321
sis 0 i = -2.549202
sis 0 t = 0.012585
sis 0 p = 59400
sis 0 v = 0.181552
sis 0 i = -2.400306
sis 0 t = 0.013037
sis 0 p = 59350
sis 0 v = 0.181133
sis 0 i = -2.351828
sis 0 t = 0.013159
sis 0 p = 59300
sis 0 v = 0.181063
sis 0 i = -2.459172
sis 0 t = 0.012402
sis 0 p = 59250
sis 0 v = 0.177990
sis 0 i = -2.258336
sis 0 t = 0.013135
sis 0 p = 59200
sis 0 v = 0.182460
sis 0 i = -2.493799
sis 0 t = 0.012805
sis 0 p = 59150
sis 0 v = 0.179596
sis 0 i = -2.417620
sis 0 t = 0.012939
sis 0 p = 59100
sis 0 v = 0.180714
sis 0 i = -2.272187
sis 0 t = 0.013586
sis 0 p = 59050
sis 0 v = 0.182810
sis 0 i = -2.535351
sis 0 t = 0.012695
sis 0 p = 59000
sis 0 v = 0.181762
sis 0 i = -2.424545
sis 0 t = 0.013135
sis 0 p = 58950
sis 0 v = 0.182670
sis 0 i = -2.428008
sis 0 t = 0.013074
sis 0 p = 58900
sis 0 v = 0.180085
sis 0 i = -2.479948
sis 0 t = 0.012378
sis 0 p = 58850
sis 0 v = 0.181413
sis 0 i = -2.306813
sis 0 t = 0.013037
sis 0 p = 58800
sis 0 v = 0.183019
sis 0 i = -2.407231
sis 0 t = 0.012878
sis 0 p = 58750
sis 0 v = 0.178828
sis 0 i = -2.348365
sis 0 t = 0.012695
sis 0 p = 58700
sis 0 v = 0.180015
sis 0 i = -2.268723
sis 0 t = 0.013354
sis 0 p = 58650
sis 0 v = 0.180924
sis 0 i = -2.511112
sis 0 t = 0.012891
sis 0 p = 58600
sis 0 v = 0.182600
sis 0 i = -2.396843
sis 0 t = 0.012891
sis 0 p = 58550
sis 0 v = 0.180993
sis 0 i = -2.407231
sis 0 t = 0.013354
sis 0 p = 58500
sis 0 v = 0.179666
sis 0 i = -2.521500
sis 0 t = 0.012415
sis 0 p = 58450
sis 0 v = 0.180714
sis 0 i = -2.317201
sis 0 t = 0.013184
sis 0 p = 58400
sis 0 v = 0.180295
sis 0 i = -2.362216
sis 0 t = 0.012781
sis 0 p = 58350
sis 0 v = 0.179247
sis 0 i = -2.310276
sis 0 t = 0.012769
sis 0 p = 58300
sis 0 v = 0.181692
sis 0 i = -2.227171
sis 0 t = 0.013367
sis 0 p = 58250
sis 0 v = 0.180295
sis 0 i = -2.531889
sis 0 t = 0.012720
sis 0 p = 58200
sis 0 v = 0.181622
sis 0 i = -2.455709
sis 0 t = 0.013196
sis 0 p = 58150
sis 0 v = 0.180784
sis 0 i = -2.445321
sis 0 t = 0.013123
sis 0 p = 58100
sis 0 v = 0.181273
sis 0 i = -2.563053
sis 0 t = 0.012231
sis 0 p = 58050
sis 0 v = 0.181692
sis 0 i = -2.331052
sis 0 t = 0.013000
sis 0 p = 58000
sis 0 v = 0.181133
sis 0 i = -2.362216
sis 0 t = 0.012866
sis 0 p = 57950
sis 0 v = 0.180993
sis 0 i = -2.365679
sis 0 t = 0.012561
sis 0 p = 57900
sis 0 v = 0.180993
sis 0 i = -2.227171
sis 0 t = 0.013391
sis 0 p = 57850
sis 0 v = 0.178898
sis 0 i = -2.466097
sis 0 t = 0.012830
sis 0 p = 57800
sis 0 v = 0.182111
sis 0 i = -2.400306
sis 0 t = 0.013000
sis 0 p = 57750
sis 0 v = 0.180644
sis 0 i = -2.431470
sis 0 t = 0.013281
sis 0 p = 57700
sis 0 v = 0.182041
sis 0 i = -2.556127
sis 0 t = 0.012537
sis 0 p = 57650
sis 0 v = 0.181063
sis 0 i = -2.286037
sis 0 t = 0.013293
sis 0 p = 57600
sis 0 v = 0.179876
sis 0 i = -2.341440
sis 0 t = 0.012927
sis 0 p = 57550
sis 0 v = 0.181622
sis 0 i = -2.382993
sis 0 t = 0.012463
sis 0 p = 57500
sis 0 v = 0.178968
sis 0 i = -2.220246
sis 0 t = 0.013245
sis 0 p = 57450
sis 0 v = 0.179247
sis 0 i = -2.473023
sis 0 t = 0.012781
sis 0 p = 57400
sis 0 v = 0.183578
sis 0 i = -2.421082
sis 0 t = 0.012842
sis 0 p = 57350
sis 0 v = 0.181343
sis 0 i = -2.504187
sis 0 t = 0.013440
sis 0 p = 57300
sis 0 v = 0.181552
sis 0 i = -2.569978
sis 0 t = 0.012512
sis 0 p = 57250
sis 0 v = 0.181901
sis 0 i = -2.299888
sis 0 t = 0.013196
sis 0 p = 57200
sis 0 v = 0.180993
sis 0 i = -2.310276
sis 0 t = 0.012781
sis 0 p = 57150
sis 0 v = 0.182041
sis 0 i = -2.303350
sis 0 t = 0.012805
sis 0 p = 57100
sis 0 v = 0.179177
sis 0 i = -2.157917
sis 0 t = 0.013501
sis 0 p = 57050
sis 0 v = 0.180714
sis 0 i = -2.466097
sis 0 t = 0.012952
sis 0 p = 57000
sis 0 v = 0.182670
sis 0 i = -2.466097
sis 0 t = 0.013025
sis 0 p = 56950
sis 0 v = 0.179736
sis 0 i = -2.417620
sis 0 t = 0.013232
sis 0 p = 56900
sis 0 v = 0.182111
sis 0 i = -2.545739
sis 0 t = 0.012659
sis 0 p = 56850
sis 0 v = 0.182460
sis 0 i = -2.317201
sis 0 t = 0.013159
sis 0 p = 56800
sis 0 v = 0.181622
sis 0 i = -2.365679
sis 0 t = 0.012830
sis 0 p = 56750
sis 0 v = 0.182041
sis 0 i = -2.275649
sis 0 t = 0.012659
sis 0 p = 56700
sis 0 v = 0.177920
sis 0 i = -2.133678
sis 0 t = 0.013342
sis 0 p = 56650
sis 0 v = 0.178968
sis 0 i = -2.476485
sis 0 t = 0.012842
sis 0 p = 56600
sis 0 v = 0.182321
sis 0 i = -2.462635
sis 0 t = 0.012878
sis 0 p = 56550
sis 0 v = 0.180714
sis 0 i = -2.507649
sis 0 t = 0.013525
sis 0 p = 56500
sis 0 v = 0.184137
sis 0 i = -2.580366
sis 0 t = 0.012646
sis 0 p = 56450
sis 0 v = 0.183508
sis 0 i = -2.317201
sis 0 t = 0.013074
sis 0 p = 56400
sis 0 v = 0.181273
sis 0 i = -2.324127
sis 0 t = 0.012988
sis 0 p = 56350
sis 0 v = 0.179666
sis 0 i = -2.313739
sis 0 t = 0.012683
sis 0 p = 56300
sis 0 v = 0.179317
sis 0 i = -2.234097
sis 0 t = 0.013269
sis 0 p = 56250
sis 0 v = 0.179247
sis 0 i = -2.500724
sis 0 t = 0.012671
sis 0 p = 56200
sis 0 v = 0.182670
sis 0 i = -2.483411
sis 0 t = 0.012891
sis 0 p = 56150
sis 0 v = 0.181203
sis 0 i = -2.459172
sis 0 t = 0.013403
sis 0 p = 56100
sis 0 v = 0.183368
sis 0 i = -2.618456
sis 0 t = 0.012329
sis 0 p = 56050
sis 0 v = 0.184277
sis 0 i = -2.324127
sis 0 t = 0.013196
sis 0 p = 56000
sis 0 v = 0.181692
sis 0 i = -2.379530
sis 0 t = 0.012854
sis 0 p = 55950
sis 0 v = 0.183019
sis 0 i = -2.299888
sis 0 t = 0.012720
sis 0 p = 55900
sis 0 v = 0.180574
sis 0 i = -2.313739
sis 0 t = 0.013428
sis 0 p = 55850
sis 0 v = 0.177780
sis 0 i = -2.493799
sis 0 t = 0.012903
sis 0 p = 55800
sis 0 v = 0.183368
sis 0 i = -2.466097
sis 0 t = 0.013318
sis 0 p = 55750
sis 0 v = 0.180365
sis 0 i = -2.272187
sis 0 t = 0.013367
sis 0 p = 55700
sis 0 v = 0.182321
sis 0 i = -2.538814
sis 0 t = 0.012622
sis 0 p = 55650
sis 0 v = 0.185394
sis 0 i = -2.376067
sis 0 t = 0.012878
sis 0 p = 55600
sis 0 v = 0.180924
sis 0 i = -2.324127
sis 0 t = 0.013074
sis 0 p = 55550
sis 0 v = 0.181552
sis 0 i = -2.393381
sis 0 t = 0.012512
sis 0 p = 55500
sis 0 v = 0.179107
sis 0 i = -2.296425
sis 0 t = 0.013354
sis 0 p = 55450
sis 0 v = 0.178339
sis 0 i = -2.466097
sis 0 t = 0.012952
sis 0 p = 55400
sis 0 v = 0.183019
sis 0 i = -2.500724
sis 0 t = 0.013293
sis 0 p = 55350
sis 0 v = 0.180993
sis 0 i = -2.372604
sis 0 t = 0.013208
sis 0 p = 55300
sis 0 v = 0.183718
sis 0 i = -2.514575
sis 0 t = 0.012537
sis 0 p = 55250
sis 0 v = 0.185953
sis 0 i = -2.348365
sis 0 t = 0.012939
sis 0 p = 55200
sis 0 v = 0.179317
sis 0 i = -2.355291
sis 0 t = 0.013147
sis 0 p = 55150
sis 0 v = 0.180784
sis 0 i = -2.455709
sis 0 t = 0.012524
sis 0 p = 55100
sis 0 v = 0.179107
sis 0 i = -2.320664
sis 0 t = 0.013232
sis 0 p = 55050
sis 0 v = 0.178968
sis 0 i = -2.421082
sis 0 t = 0.012927
sis 0 p = 55000
sis 0 v = 0.182670
sis 0 i = -2.417620
sis 0 t = 0.012964
sis 0 p = 54950
sis 0 v = 0.180644
sis 0 i = -2.351828
sis 0 t = 0.013354
sis 0 p = 54900
sis 0 v = 0.183508
sis 0 i = -2.459172
sis 0 t = 0.012769
sis 0 p = 54850
sis 0 v = 0.184486
sis 0 i = -2.351828
sis 0 t = 0.013171
sis 0 p = 54800
sis 0 v = 0.178129
sis 0 i = -2.358754
sis 0 t = 0.012952
sis 0 p = 54750
sis 0 v = 0.183578
sis 0 i = -2.455709
sis 0 t = 0.012427
sis 0 p = 54700
sis 0 v = 0.180015
sis 0 i = -2.265261
sis 0 t = 0.012915
sis 0 p = 54650
sis 0 v = 0.179876
sis 0 i = -2.393381
sis 0 t = 0.012720
sis 0 p = 54600
sis 0 v = 0.181762
sis 0 i = -2.414157
sis 0 t = 0.012793
sis 0 p = 54550
sis 0 v = 0.179876
sis 0 i = -2.279112
sis 0 t = 0.013354
sis 0 p = 54500
sis 0 v = 0.183648
sis 0 i = -2.507649
sis 0 t = 0.012659
sis 0 p = 54450
sis 0 v = 0.182041
sis 0 i = -2.369142
sis 0 t = 0.013196
sis 0 p = 54400
sis 0 v = 0.180644
sis 0 i = -2.362216
sis 0 t = 0.013281
sis 0 p = 54350
sis 0 v = 0.183788
sis 0 i = -2.504187
sis 0 t = 0.012524
sis 0 p = 54300
sis 0 v = 0.178968
sis 0 i = -2.275649
sis 0 t = 0.012952
sis 0 p = 54250
sis 0 v = 0.180155
sis 0 i = -2.382993
sis 0 t = 0.012610
sis 0 p = 54200
sis 0 v = 0.181692
sis 0 i = -2.344903
sis 0 t = 0.012842
sis 0 p = 54150
sis 0 v = 0.181552
sis 0 i = -2.189082
sis 0 t = 0.013293
sis 0 p = 54100
sis 0 v = 0.181971
sis 0 i = -2.452246
sis 0 t = 0.012500
sis 0 p = 54050
sis 0 v = 0.183019
sis 0 i = -2.438396
sis 0 t = 0.013025
sis 0 p = 54000
sis 0 v = 0.182321
sis 0 i = -2.407231
sis 0 t = 0.013147
sis 0 p = 53950
sis 0 v = 0.182390
sis 0 i = -2.569978
sis 0 t = 0.012390
sis 0 p = 53900
sis 0 v = 0.181622
sis 0 i = -2.292962
sis 0 t = 0.013025
sis 0 p = 53850
sis 0 v = 0.182670
sis 0 i = -2.393381
sis 0 t = 0.012732
sis 0 p = 53800
sis 0 v = 0.180155
sis 0 i = -2.289500
sis 0 t = 0.012585
sis 0 p = 53750
sis 0 v = 0.181413
sis 0 i = -2.202933
sis 0 t = 0.013208
sis 0 p = 53700
sis 0 v = 0.180085
sis 0 i = -2.497262
sis 0 t = 0.012744
sis 0 p = 53650
sis 0 v = 0.183299
sis 0 i = -2.462635
sis 0 t = 0.013147
sis 0 p = 53600
sis 0 v = 0.182251
sis 0 i = -2.448784
sis 0 t = 0.013110
sis 0 p = 53550
sis 0 v = 0.183299
sis 0 i = -2.587291
sis 0 t = 0.012500
sis 0 p = 53500
sis 0 v = 0.183997
sis 0 i = -2.282574
sis 0 t = 0.012708
sis 0 p = 53450
sis 0 v = 0.183718
sis 0 i = -2.382993
sis 0 t = 0.012817
sis 0 p = 53400
sis 0 v = 0.180295
sis 0 i = -2.358754
sis 0 t = 0.012415
sis 0 p = 53350
sis 0 v = 0.179317
sis 0 i = -2.202933
sis 0 t = 0.013257
sis 0 p = 53300
sis 0 v = 0.179736
sis 0 i = -2.473023
sis 0 t = 0.012598
sis 0 p = 53250
sis 0 v = 0.183857
sis 0 i = -2.493799
sis 0 t = 0.012830
sis 0 p = 53200
sis 0 v = 0.180924
sis 0 i = -2.434933
sis 0 t = 0.013367
sis 0 p = 53150
sis 0 v = 0.183927
sis 0 i = -2.594217
sis 0 t = 0.012573
sis 0 p = 53100
sis 0 v = 0.184137
sis 0 i = -2.268723
sis 0 t = 0.013135
sis 0 p = 53050
sis 0 v = 0.181622
sis 0 i = -2.351828
sis 0 t = 0.012976
sis 0 p = 53000
sis 0 v = 0.180784
sis 0 i = -2.327589
sis 0 t = 0.012512
sis 0 p = 52950
sis 0 v = 0.180924
sis 0 i = -2.209858
sis 0 t = 0.013281
sis 0 p = 52900
sis 0 v = 0.180015
sis 0 i = -2.455709
sis 0 t = 0.012659
sis 0 p = 52850
sis 0 v = 0.182111
sis 0 i = -2.438396
sis 0 t = 0.013049
sis 0 p = 52800
sis 0 v = 0.180504
sis 0 i = -2.417620
sis 0 t = 0.013293
sis 0 p = 52750
sis 0 v = 0.185115
sis 0 i = -2.566515
sis 0 t = 0.012634
sis 0 p = 52700
sis 0 v = 0.184835
sis 0 i = -2.362216
sis 0 t = 0.012964
sis 0 p = 52650
sis 0 v = 0.180784
sis 0 i = -2.289500
sis 0 t = 0.012769
sis 0 p = 52600
